customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-10181,Male,1,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,20.99,1483.69,No
CUST-10182,Male,0,No,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,81.05,5555.4,No
CUST-10183,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer,69.97,742.49,No
CUST-10184,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,73.67,1068.9,No
CUST-10185,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,54.66,3919.72,No
CUST-10186,Female,0,Yes,No,58,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,26.31,1517.85,No
CUST-10187,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,37.72,2619.61,No
CUST-10188,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer,114.98,109.29,Yes
CUST-10189,Female,0,No,No,19,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,59.69,1157.01,No
CUST-10190,Female,0,No,No,58,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,65.6,3799.68,No
CUST-10191,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,23.38,832.59,Yes
CUST-10192,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,21.83,418.06,No
CUST-10193,Female,1,No,Yes,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,91.15,6035.59,No
CUST-10194,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,72.89,1211.65,No
CUST-10195,Male,0,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,69.89,1274.86,No
CUST-10196,Male,0,No,No,70,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,42.8,3012.64,No
CUST-10197,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,93.96,4801.94,No
CUST-10198,Male,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.16,1085.64,No
CUST-10199,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.37,1494.31,No
CUST-10200,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,64.99,2456.8,No
CUST-10201,Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,47.2,44.29,No
CUST-10202,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,43.24,492.9,No
CUST-10203,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card,83.81,4707.28,No
CUST-10204,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,84.4,4163.38,No
CUST-10205,Female,0,No,No,22,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,102.1,2215.78,Yes
CUST-10206,Male,0,Yes,Yes,30,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,60.61,1862.91,No
CUST-10207,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,25.45,1054.36,No
CUST-10208,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,45.91,260.72,Yes
CUST-10209,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,117.96,1708.46,No
CUST-10210,Male,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,78.82,4626.11,No
CUST-10211,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,90.39,34.92,Yes
CUST-10212,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,18.75,38.07,No
CUST-10213,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,70.86,3391.44,Yes
CUST-10214,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.83,285.94,No
CUST-10215,Male,1,No,No,68,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,76.06,5296.38,No
CUST-10216,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer,111.92,4006.1,No
CUST-10217,Male,0,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,116.78,3650.01,Yes
CUST-10218,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,73.14,526.05,No
CUST-10219,Male,1,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.74,1155.46,No
CUST-10220,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,114.39,5302.46,No
CUST-10221,Female,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,86.71,201.83,No
CUST-10222,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer,24.62,450.01,No
CUST-10223,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,65.5,1403.77,No
CUST-10224,Male,0,Yes,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.5,2218.25,No
CUST-10225,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,65.92,2199.1,No
CUST-10226,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,64.46,1503.1,No
CUST-10227,Male,1,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,77.38,5532.43,No
CUST-10228,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer,54.39,1909.93,No
CUST-10229,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,34.76,1277.04,No
CUST-10230,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,69.38,1665.9,No
CUST-10231,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,102.68,1757.83,No
CUST-10232,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.73,5517.62,No
CUST-10233,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,52.51,2821.18,No
CUST-10234,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,113.42,3912.37,No
CUST-10235,Female,1,Yes,Yes,60,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,111.05,6653.17,Yes
CUST-10236,Male,0,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,39.35,1547.85,No
CUST-10237,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,22.02,667.54,No
CUST-10238,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,93.61,6359.83,No
CUST-10239,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,102.42,3254.83,No
CUST-10240,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer,116.72,1550.03,No
CUST-10241,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,108.76,2165.72,Yes
CUST-10242,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.25,3712.57,Yes
CUST-10243,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.07,1331.09,No
CUST-10244,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,20.84,97.37,Yes
CUST-10245,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,43.16,295.96,Yes
CUST-10246,Female,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,64.88,4232.43,No
CUST-10247,Female,1,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,82.11,1336.89,No
CUST-10248,Female,0,No,No,32,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,74.84,2399.41,No
CUST-10249,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card,93.75,4443.88,No
CUST-10250,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,46.54,2668.82,No
CUST-10251,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,75.63,1642.24,No
CUST-10252,Male,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.99,775.65,No
CUST-10253,Female,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,60.19,2356.61,No
CUST-10254,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card,94.52,4645.29,Yes
CUST-10255,Male,0,Yes,No,53,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,88.73,4824.14,Yes
CUST-10256,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,119.05,827.03,No
CUST-10257,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,46.34,1215.98,Yes
CUST-10258,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.82,1759.11,Yes
CUST-10259,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,51.61,953.76,No
CUST-10260,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card,62.94,1798.84,No
CUST-10261,Female,0,No,No,27,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.41,2827.79,No
CUST-10262,Male,1,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,87.79,5539.91,No
CUST-10263,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,108.01,7400.74,No
CUST-10264,Male,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,38.76,2335.14,No
CUST-10265,Male,1,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,107.08,5043.17,No
CUST-10266,Female,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.1,453.02,No
CUST-10267,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,108.64,238.17,Yes
CUST-10268,Female,0,No,No,34,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.57,1670.25,No
CUST-10269,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,50.09,3080.82,No
CUST-10270,Male,1,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,70.23,3352.38,No
CUST-10271,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,113.95,1729.61,No
CUST-10272,Female,0,No,No,43,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,22.87,948.92,No
CUST-10273,Female,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,53.93,1495.56,No
CUST-10274,Male,1,No,No,45,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,105.37,4766.04,No
CUST-10275,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card,58.4,313.88,No
CUST-10276,Female,0,No,No,36,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,38.31,1364.13,No
CUST-10277,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,61.33,1315.59,Yes
CUST-10278,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.33,2567.99,Yes
CUST-10279,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,111.37,5807.67,No
CUST-10280,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,95.72,5688.02,No
CUST-10281,Female,1,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,69.52,4397.91,No
CUST-10282,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.81,3739.03,Yes
CUST-10283,Male,0,No,No,32,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,65.46,2102.96,No
CUST-10284,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,23.94,1565.78,Yes
CUST-10285,Male,0,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,44.75,723.6,Yes
CUST-10286,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,62.48,1567.3,No
CUST-10287,Male,0,Yes,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.0,1810.33,No
CUST-10288,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,114.65,6566.58,Yes
CUST-10289,Male,0,No,No,66,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,96.22,6321.01,No
CUST-10290,Male,0,Yes,Yes,45,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,45.37,1979.6,No
CUST-10291,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,78.26,1779.96,No
CUST-10292,Male,0,Yes,No,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.59,2824.14,No
CUST-10293,Female,1,No,Yes,46,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer,114.01,5254.05,Yes
CUST-10294,Male,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,107.93,2337.59,No
CUST-10295,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,70.55,4587.0,No
CUST-10296,Male,0,No,Yes,26,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,97.01,2581.15,No
CUST-10297,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,75.34,0.0,No
CUST-10298,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card,74.38,1084.23,No
CUST-10299,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,29.7,1012.7,No
CUST-10300,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.87,173.78,No
CUST-10301,Male,1,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,72.01,3005.42,No
CUST-10302,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card,45.42,2165.16,No
CUST-10303,Female,0,No,Yes,38,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,20.15,762.74,No
CUST-10304,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,91.73,3757.27,No
CUST-10305,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,21.31,536.37,No
CUST-10306,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,78.72,3983.22,Yes
CUST-10307,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,73.0,1841.03,No
CUST-10308,Male,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,116.82,2652.17,No
CUST-10309,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,67.39,861.22,No
CUST-10310,Male,0,Yes,No,59,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer,24.49,1470.19,No
CUST-10311,Male,0,No,Yes,6,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,74.27,444.64,Yes
CUST-10312,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,103.79,5766.85,No
CUST-10313,Female,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,119.68,4211.37,No
CUST-10314,Female,0,No,No,44,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,61.9,2708.3,No
CUST-10315,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,50.67,943.75,No
CUST-10316,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,110.48,7032.37,No
CUST-10317,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,37.51,312.56,Yes
CUST-10318,Male,1,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.77,1173.16,Yes
CUST-10319,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card,59.38,733.86,No
CUST-10320,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,22.19,349.56,No
CUST-10321,Female,0,Yes,No,65,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card,53.42,3465.08,No
CUST-10322,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card,45.05,1390.68,No
CUST-10323,Male,0,No,Yes,62,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,87.98,5506.4,Yes
CUST-10324,Male,1,Yes,No,50,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,114.78,5804.69,No
CUST-10325,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,45.34,981.77,Yes
CUST-10326,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,100.77,5737.45,No
CUST-10327,Male,0,No,No,62,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,23.65,1395.79,Yes
CUST-10328,Male,1,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.89,4426.95,Yes
CUST-10329,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.2,528.86,No
CUST-10330,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,113.27,6438.65,No
CUST-10331,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,96.17,5430.43,No
CUST-10332,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card,85.11,4031.48,Yes
CUST-10333,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,102.04,5240.44,Yes
CUST-10334,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,84.05,3522.79,Yes
CUST-10335,Female,1,Yes,No,69,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.83,7958.25,Yes
CUST-10336,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,90.82,1255.1,Yes
CUST-10337,Female,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,112.32,5989.56,Yes
CUST-10338,Female,0,Yes,No,59,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,70.75,4172.62,Yes
CUST-10339,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,29.94,153.9,Yes
CUST-10340,Male,0,No,No,52,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,71.87,3713.35,No
CUST-10341,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,30.94,1840.57,No
